/Q_2 (VDDL=0.4) X,/Q_2 (VDDL=0.4) Y,/Q_2 (VDDL=0.425) X,/Q_2 (VDDL=0.425) Y,/Q_2 (VDDL=0.45) X,/Q_2 (VDDL=0.45) Y,/Q_2 (VDDL=0.475) X,/Q_2 (VDDL=0.475) Y,/Q_2 (VDDL=0.5) X,/Q_2 (VDDL=0.5) Y,/Q_2 (VDDL=0.525) X,/Q_2 (VDDL=0.525) Y,/Q_2 (VDDL=0.55) X,/Q_2 (VDDL=0.55) Y,/Q_2 (VDDL=0.575) X,/Q_2 (VDDL=0.575) Y,/Q_2 (VDDL=0.6) X,/Q_2 (VDDL=0.6) Y,/Q_2 (VDDL=0.625) X,/Q_2 (VDDL=0.625) Y,/Q_2 (VDDL=0.65) X,/Q_2 (VDDL=0.65) Y,/Q_2 (VDDL=0.675) X,/Q_2 (VDDL=0.675) Y,/Q_2 (VDDL=0.7) X,/Q_2 (VDDL=0.7) Y,/Q_2 (VDDL=0.725) X,/Q_2 (VDDL=0.725) Y,/Q_2 (VDDL=0.75) X,/Q_2 (VDDL=0.75) Y,/Q_2 (VDDL=0.775) X,/Q_2 (VDDL=0.775) Y,/Q_2 (VDDL=0.8) X,/Q_2 (VDDL=0.8) Y,/Q_2 (VDDL=0.825) X,/Q_2 (VDDL=0.825) Y,/Q_2 (VDDL=0.85) X,/Q_2 (VDDL=0.85) Y,/Q_2 (VDDL=0.875) X,/Q_2 (VDDL=0.875) Y,/Q_2 (VDDL=0.9) X,/Q_2 (VDDL=0.9) Y
0.4680000000000003,1.578702276501835e-08,0.4680000000000003,2.750155850316011e-08,0.4680000000000003,5.083964833346146e-08,0.4680000000000003,9.68414647664406e-08,0.4680000000000003,1.870384043882227e-07,0.4680000000000003,3.634858350127919e-07,0.4680000000000003,7.083895629363425e-07,0.4680000000000003,1.382442864018998e-06,0.4680000000000003,2.699456600356956e-06,0.4680000000000003,5.270842519949393e-06,0.4680000000000003,1.02829201926108e-05,0.4680000000000003,2.002217148520957e-05,0.4680000000000003,3.885039269245685e-05,0.4680000000000003,7.496042000372879e-05,0.4680000000000003,0.0001433897716653315,0.4680000000000003,0.0002708105715611465,0.4680000000000003,0.0005022050958984977,0.4680000000000003,0.0009080635926722365,0.4680000000000003,0.001587894660178322,0.4680000000000003,0.002663561525719526,0.4680000000000003,0.00425968125171816
0.4860000000000003,1.00972097433265e-08,0.4860000000000003,1.667164652907656e-08,0.4860000000000003,2.998725313943964e-08,0.4860000000000003,5.656181057770371e-08,0.4860000000000003,1.091824563591565e-07,0.4860000000000003,2.129662559072204e-07,0.4860000000000003,4.172746114613317e-07,0.4860000000000003,8.191076396137093e-07,0.4860000000000003,1.608920352952768e-06,0.4860000000000003,3.159955667114286e-06,0.4860000000000003,6.201254922361856e-06,0.4860000000000003,1.214931126816912e-05,0.4860000000000003,2.373412108234673e-05,0.4860000000000003,4.615378567136219e-05,0.4860000000000003,8.912932775555232e-05,0.4860000000000003,0.0001703625900142934,0.4860000000000003,0.0003208466222620652,0.4860000000000003,0.0005918052338799361,0.4860000000000003,0.001061122886374211,0.4860000000000003,0.001834127259273033,0.4860000000000003,0.003032665082193465
0.5040000000000003,6.857178700859571e-09,0.5040000000000003,1.053856307536333e-08,0.5040000000000003,1.813289360900957e-08,0.5040000000000003,3.348815017620843e-08,0.5040000000000003,6.419572875198147e-08,0.5040000000000003,1.252464199134535e-07,0.5040000000000003,2.46251251828807e-07,0.5040000000000003,4.856859643786541e-07,0.5040000000000003,9.589351630669887e-07,0.5040000000000003,1.893307756004344e-06,0.5040000000000003,3.735384854390468e-06,0.5040000000000003,7.358805391971209e-06,0.5040000000000003,1.44616854119562e-05,0.5040000000000003,2.831330072397465e-05,0.5040000000000003,5.511968107893422e-05,0.5040000000000003,0.0001064196245903653,0.5040000000000003,0.0002030208675625512,0.5040000000000003,0.0003807942485831812,0.5040000000000003,0.0006976405079905722,0.5040000000000003,0.001238596562957631,0.5040000000000003,0.002113249212249579
0.5220000000000004,4.974730032402406e-09,0.5220000000000004,7.026014679419522e-09,0.5220000000000004,1.135212522215426e-08,0.5220000000000004,2.022692592847574e-08,0.5220000000000004,3.815918545729311e-08,0.5220000000000004,7.409664977882041e-08,0.5220000000000004,1.457978820263777e-07,0.5220000000000004,2.88494661587374e-07,0.5220000000000004,5.720234756035682e-07,0.5220000000000004,1.134613234862129e-06,0.5220000000000004,2.249228299044022e-06,0.5220000000000004,4.453008031547205e-06,0.5220000000000004,8.797455725515804e-06,0.5220000000000004,1.732538343448336e-05,0.5220000000000004,3.396159646364082e-05,0.5220000000000004,6.612512484237505e-05,0.5220000000000004,0.0001275096104091701,0.5220000000000004,0.0002425190888772889,0.5220000000000004,0.000452462022640059,0.5220000000000004,0.0008222126270351164,0.5220000000000004,0.001443358568612237
0.5400000000000004,3.854161269723947e-09,0.5400000000000004,4.985691977034339e-09,0.5400000000000004,7.442253180041749e-09,0.5400000000000004,1.256981333960733e-08,0.5400000000000004,2.30491993883009e-08,0.5400000000000004,4.422481980373762e-08,0.5400000000000004,8.675074536673102e-08,0.5400000000000004,1.718546862935276e-07,0.5400000000000004,3.417922877398991e-07,0.5400000000000004,6.805588945485744e-07,0.5400000000000004,1.354779379045041e-06,0.5400000000000004,2.694012750201138e-06,0.5400000000000004,5.347298437970956e-06,0.5400000000000004,1.058504366154944e-05,0.5400000000000004,2.087200182772427e-05,0.5400000000000004,4.09292501464803e-05,0.5400000000000004,7.963252780420506e-05,0.5400000000000004,0.0001532185055173739,0.5400000000000004,0.0002902202708922052,0.5400000000000004,0.0005379139261422588,0.5400000000000004,0.0009682368125094216
0.5580000000000004,3.16832947121382e-09,0.5580000000000004,3.780349454959419e-09,0.5580000000000004,5.165668257852674e-09,0.5580000000000004,8.122934391826885e-09,0.5580000000000004,1.42487584458364e-08,0.5580000000000004,2.673908432998412e-08,0.5580000000000004,5.199106798805443e-08,0.5580000000000004,1.028014384529553e-07,0.5580000000000004,2.047428710951243e-07,0.5580000000000004,4.088475942561368e-07,0.5580000000000004,8.167635511326794e-07,0.5580000000000004,1.630435341145443e-06,0.5580000000000004,3.249630375114801e-06,0.5580000000000004,6.461755662981733e-06,0.5580000000000004,1.280674155989265e-05,0.5580000000000004,2.526575193554749e-05,0.5580000000000004,4.952595970508456e-05,0.5580000000000004,9.620749118899504e-05,0.5580000000000004,0.0001845311814021076,0.5580000000000004,0.0003477212732747241,0.5580000000000004,0.0006394767174963253
0.5760000000000004,2.736056724172262e-09,0.5760000000000004,3.054584009765412e-09,0.5760000000000004,3.825125245388537e-09,0.5760000000000004,5.523060933736628e-09,0.5760000000000004,9.101338404782639e-09,0.5760000000000004,1.647418053207045e-08,0.5760000000000004,3.148741550287266e-08,0.5760000000000004,6.186243916407904e-08,0.5760000000000004,1.230851076056385e-07,0.5760000000000004,2.461702011371059e-07,0.5760000000000004,4.931216851941383e-07,0.5760000000000004,9.876111985293239e-07,0.5760000000000004,1.975551534088751e-06,0.5760000000000004,3.943878039459939e-06,0.5760000000000004,7.851201475683937e-06,0.5760000000000004,1.556937565489758e-05,0.5760000000000004,3.071128189129103e-05,0.5760000000000004,6.013422689813056e-05,0.5760000000000004,0.0001165394448357271,0.5760000000000004,0.0002226248004647284,0.5760000000000004,0.0004168754142862939
0.5940000000000004,2.456067223279484e-09,0.5940000000000004,2.609004918971402e-09,0.5940000000000004,3.026334988204389e-09,0.5940000000000004,3.99214404324392e-09,0.5940000000000004,6.076722557648371e-09,0.5940000000000004,1.042884922554323e-08,0.5940000000000004,1.936410550580693e-08,0.5940000000000004,3.754722706100623e-08,0.5940000000000004,7.436485160191503e-08,0.5940000000000004,1.486785196763553e-07,0.5940000000000004,2.983229981064973e-07,0.5940000000000004,5.990287514625142e-07,0.5940000000000004,1.20196909691761e-06,0.5940000000000004,2.407840949117433e-06,0.5940000000000004,4.811890105477528e-06,0.5940000000000004,9.584668809952883e-06,0.5940000000000004,1.900679939391148e-05,0.5940000000000004,3.746324794893073e-05,0.5940000000000004,7.322526606794624e-05,0.5940000000000004,0.0001414651392324735,0.5940000000000004,0.0002688964222953365
0.6120000000000004,2.271219098907669e-09,0.6120000000000004,2.331052110636307e-09,0.6120000000000004,2.545374136008044e-09,0.6120000000000004,3.084811973113257e-09,0.6120000000000004,4.291760250017253e-09,0.6120000000000004,6.857222168445211e-09,0.6120000000000004,1.217792089853748e-08,0.6120000000000004,2.307611453833521e-08,0.6120000000000004,4.524832028783818e-08,0.6120000000000004,9.017599521528209e-08,0.6120000000000004,1.809609508115959e-07,0.6120000000000004,3.639918181290931e-07,0.6120000000000004,7.32188280502608e-07,0.6120000000000004,1.471099482467979e-06,0.6120000000000004,2.949745346863076e-06,0.6120000000000004,5.898049418753693e-06,0.6120000000000004,1.174902700625438e-05,0.6120000000000004,2.328655496597898e-05,0.6120000000000004,4.583796059355296e-05,0.6120000000000004,8.937776986039635e-05,0.6120000000000004,0.0001719948311151066
0.6300000000000004,2.149006711549373e-09,0.6300000000000004,2.15681647102005e-09,0.6300000000000004,2.254527971825181e-09,0.6300000000000004,2.545295383080146e-09,0.6300000000000004,3.235505377160018e-09,0.6300000000000004,4.741919548766828e-09,0.6300000000000004,7.908733678870172e-09,0.6300000000000004,1.444630743679135e-08,0.6300000000000004,2.78165438322211e-08,0.6300000000000004,5.501658516080754e-08,0.6300000000000004,1.101650419613321e-07,0.6300000000000004,2.216947254051758e-07,0.6300000000000004,4.467335938132065e-07,0.6300000000000004,8.997487626894861e-07,0.6300000000000004,1.809300189246624e-06,0.6300000000000004,3.629688711650348e-06,0.6300000000000004,7.258400780469118e-06,0.6300000000000004,1.445351972635888e-05,0.6300000000000004,2.861810033487577e-05,0.6300000000000004,5.622745960651802e-05,0.6300000000000004,0.0001092997626219234
0.6480000000000005,2.070829526443033e-09,0.6480000000000005,2.049845552171284e-09,0.6480000000000005,2.080677048895082e-09,0.6480000000000005,2.226238384848772e-09,0.6480000000000005,2.611561611443991e-09,0.6480000000000005,3.488804116426697e-09,0.6480000000000005,5.369372780023616e-09,0.6480000000000005,9.291679909919281e-09,0.6480000000000005,1.736284029956754e-08,0.6480000000000005,3.385271846912507e-08,0.6480000000000005,6.739928522035094e-08,0.6480000000000005,1.354441491965906e-07,0.6480000000000005,2.731292022663563e-07,0.6480000000000005,5.510799109342561e-07,0.6480000000000005,1.110801996545701e-06,0.6480000000000005,2.234721445582608e-06,0.6480000000000005,4.483667901850677e-06,0.6480000000000005,8.963693712721765e-06,0.6480000000000005,1.783543039805877e-05,0.6480000000000005,3.526292344639658e-05,0.6480000000000005,6.911638305691458e-05
0.6660000000000005,2.026004993908667e-09,0.6660000000000005,1.989280151319004e-09,0.6660000000000005,1.981828117628761e-09,0.6660000000000005,2.042491780129057e-09,0.6660000000000005,2.247523877447917e-09,0.6660000000000005,2.750082908509966e-09,0.6660000000000005,3.860780690945515e-09,0.6660000000000005,6.211322682374217e-09,0.6660000000000005,1.108634064441992e-08,0.6660000000000005,2.109513846788725e-08,0.6660000000000005,4.152899464616606e-08,0.6660000000000005,8.309787931440778e-08,0.6660000000000005,1.674349297272766e-07,0.6660000000000005,3.381344328816606e-07,0.6660000000000005,6.828039919230245e-07,0.6660000000000005,1.376912622384357e-06,0.6660000000000005,2.770406196730789e-06,0.6660000000000005,5.557268886595363e-06,0.6660000000000005,1.110321190846654e-05,0.6660000000000005,2.20671337492711e-05,0.6660000000000005,4.354690748951196e-05
0.6840000000000005,2.008383242258565e-09,0.6840000000000005,1.96315796521252e-09,0.6840000000000005,1.933803953579034e-09,0.6840000000000005,1.944720671480113e-09,0.6840000000000005,2.042841901974121e-09,0.6840000000000005,2.321661156179021e-09,0.6840000000000005,2.970412800321279e-09,0.6840000000000005,4.374228461207764e-09,0.6840000000000005,7.317679629282096e-09,0.6840000000000005,1.339770407500576e-08,0.6840000000000005,2.585976692611357e-08,0.6840000000000005,5.128763766307122e-08,0.6840000000000005,1.030104465339591e-07,0.6840000000000005,2.079540081024104e-07,0.6840000000000005,4.203727106589316e-07,0.6840000000000005,8.492626396049337e-07,0.6840000000000005,1.712794534128107e-06,0.6840000000000005,3.445614274958776e-06,0.6840000000000005,6.90821974784944e-06,0.6840000000000005,1.378958330022878e-05,0.6840000000000005,2.736484035038886e-05
0.7020000000000005,2.014455786536738e-09,0.7020000000000005,1.96464728538397e-09,0.7020000000000005,1.922696199395031e-09,0.7020000000000005,1.904310129735061e-09,0.7020000000000005,1.938759787618542e-09,0.7020000000000005,2.083505611168904e-09,0.7020000000000005,2.454274633583507e-09,0.7020000000000005,3.286454271265225e-09,0.7020000000000005,5.060115277480306e-09,0.7020000000000005,8.754149755126118e-09,0.7020000000000005,1.63619271746979e-08,0.7020000000000005,3.193553353807169e-08,0.7020000000000005,6.369589519204657e-08,0.7020000000000005,1.282864169092685e-07,0.7020000000000005,2.593230189356527e-07,0.7020000000000005,5.245187380780483e-07,0.7020000000000005,1.059834097755521e-06,0.7020000000000005,2.13717471849335e-06,0.7020000000000005,4.297507014632879e-06,0.7020000000000005,8.609619646233575e-06,0.7020000000000005,1.71648077602983e-05
0.7200000000000005,2.042368426902126e-09,0.7200000000000005,1.989991679728798e-09,0.7200000000000005,1.940637726058312e-09,0.7200000000000005,1.904771136264056e-09,0.7200000000000005,1.900999335545779e-09,0.7200000000000005,1.96498037774924e-09,0.7200000000000005,2.167843804758599e-09,0.7200000000000005,2.653883350525095e-09,0.7200000000000005,3.717458780187629e-09,0.7200000000000005,5.959606403612512e-09,0.7200000000000005,1.060639518032554e-08,0.7200000000000005,2.015484984678554e-08,0.7200000000000005,3.968080083199437e-08,0.7200000000000005,7.948101144967216e-08,0.7200000000000005,1.603970967776778e-07,0.7200000000000005,3.245101691248834e-07,0.7200000000000005,6.565421495305061e-07,0.7200000000000005,1.326478764749593e-06,0.7200000000000005,2.67389633752065e-06,0.7200000000000005,5.373289264948652e-06,0.7200000000000005,1.075401713129278e-05
0.7380000000000005,2.091457570092894e-09,0.7380000000000005,2.037434598945004e-09,0.7380000000000005,1.983474715504874e-09,0.7380000000000005,1.93687613474484e-09,0.7380000000000005,1.909799849655671e-09,0.7380000000000005,1.924690830177838e-09,0.7380000000000005,2.025576349314831e-09,0.7380000000000005,2.301243992880942e-09,0.7380000000000005,2.932614614808089e-09,0.7380000000000005,4.28937794465643e-09,0.7380000000000005,7.126768639090988e-09,0.7380000000000005,1.298550887425763e-08,0.7380000000000005,2.500308277895398e-08,0.7380000000000005,4.955589204218202e-08,0.7380000000000005,9.9575392777078e-08,0.7380000000000005,2.01226456165808e-07,0.7380000000000005,4.073120635431296e-07,0.7380000000000005,8.24070090746178e-07,0.7380000000000005,1.664457315140783e-06,0.7380000000000005,3.353327136794787e-06,0.7380000000000005,6.732931132059897e-06
0.7560000000000006,2.162037251958052e-09,0.7560000000000006,2.106655404031156e-09,0.7560000000000006,2.049478053028918e-09,0.7560000000000006,1.995894317563265e-09,0.7560000000000006,1.954167993780254e-09,0.7560000000000006,1.938728718325599e-09,0.7560000000000006,1.977110754785617e-09,0.7560000000000006,2.124229747757741e-09,0.7560000000000006,2.491608893663538e-09,0.7560000000000006,3.307089859168625e-09,0.7560000000000006,5.036605595185926e-09,0.7560000000000006,8.63207593377839e-09,0.7560000000000006,1.603510047339133e-08,0.7560000000000006,3.11983267050425e-08,0.7560000000000006,6.215198297313054e-08,0.7560000000000006,1.251747809926333e-07,0.7560000000000006,2.531879031831796e-07,0.7560000000000006,5.125874698691908e-07,0.7560000000000006,1.036852665848608e-06,0.7560000000000006,2.093250578893592e-06,0.7560000000000006,4.214157365212856e-06
0.7740000000000006,2.255287522038018e-09,0.7740000000000006,2.198457126703558e-09,0.7740000000000006,2.138612178389432e-09,0.7740000000000006,2.079999139195647e-09,0.7740000000000006,2.028532586855149e-09,0.7740000000000006,1.993781578752076e-09,0.7740000000000006,1.993235716467461e-09,0.7740000000000006,2.06111403955774e-09,0.7740000000000006,2.266425869089104e-09,0.7740000000000006,2.74991850034683e-09,0.7740000000000006,3.799529281356863e-09,0.7740000000000006,6.00420528107423e-09,0.7740000000000006,1.056692089132369e-08,0.7740000000000006,1.994042990771265e-08,0.7740000000000006,3.911582953273153e-08,0.7740000000000006,7.822833056845719e-08,0.7740000000000006,1.578131818644175e-07,0.7740000000000006,3.193746795145761e-07,0.7740000000000006,6.465579848905877e-07,0.7740000000000006,1.307360712357853e-06,0.7740000000000006,2.637738122085345e-06
0.7920000000000006,2.373192054990563e-09,0.7920000000000006,2.314589151842568e-09,0.7920000000000006,2.252114078997075e-09,0.7920000000000006,2.189343736255483e-09,0.7920000000000006,2.13078886777656e-09,0.7920000000000006,2.083079375517355e-09,0.7920000000000006,2.057589037981732e-09,0.7920000000000006,2.075880484376054e-09,0.7920000000000006,2.180886692516077e-09,0.7920000000000006,2.459808946089085e-09,0.7920000000000006,3.090929699601572e-09,0.7920000000000006,4.439166345801129e-09,0.7920000000000006,7.250782689912743e-09,0.7920000000000006,1.304943963312208e-08,0.7920000000000006,2.494019498966833e-08,0.7920000000000006,4.923819815230076e-08,0.7920000000000006,9.876028250909908e-08,0.7920000000000006,1.994594537002386e-07,0.7920000000000006,4.037536516129137e-07,0.7920000000000006,8.171950219487946e-07,0.7920000000000006,1.651553942322559e-06
0.8100000000000006,2.518516405119605e-09,0.8100000000000006,2.457658455537733e-09,0.8100000000000006,2.392263757572001e-09,0.8100000000000006,2.325535568454641e-09,0.8100000000000006,2.261163311189842e-09,0.8100000000000006,2.204014047562561e-09,0.8100000000000006,2.16174616671494e-09,0.8100000000000006,2.14818280864118e-09,0.8100000000000006,2.190248317552482e-09,0.8100000000000006,2.342184683599332e-09,0.8100000000000006,2.714638076810985e-09,0.8100000000000006,3.534087903954735e-09,0.8100000000000006,5.264089867065748e-09,0.8100000000000006,8.852212973994008e-09,0.8100000000000006,1.623205226124742e-08,0.8100000000000006,3.134176921473141e-08,0.8100000000000006,6.218615235638244e-08,0.8100000000000006,1.250012538764657e-07,0.8100000000000006,2.526419278673369e-07,0.8100000000000006,5.114151071891367e-07,0.8100000000000006,1.034718283274197e-06
0.8280000000000006,2.694824442231858e-09,0.8280000000000006,2.631108743285215e-09,0.8280000000000006,2.562279044241808e-09,0.8280000000000006,2.491356474786566e-09,0.8280000000000006,2.421572724211774e-09,0.8280000000000006,2.356756786250333e-09,0.8280000000000006,2.30232446690638e-09,0.8280000000000006,2.26737307086091e-09,0.8280000000000006,2.268996197843866e-09,0.8280000000000006,2.341128688765808e-09,0.8280000000000006,2.552649768986945e-09,0.8280000000000006,3.044393756769642e-09,0.8280000000000006,4.104726191095194e-09,0.8280000000000006,6.323647447962075e-09,0.8280000000000006,1.090648235539382e-08,0.8280000000000006,2.031123051323701e-08,0.8280000000000006,3.954091265559977e-08,0.8280000000000006,7.875827935848212e-08,0.8280000000000006,1.585628051358646e-07,0.8280000000000006,3.206092917158178e-07,0.8280000000000006,6.488951882011133e-07
0.8460000000000006,2.906535610396008e-09,0.8460000000000006,2.839252969797807e-09,0.8460000000000006,2.766299849066803e-09,0.8460000000000006,2.690642557229906e-09,0.8460000000000006,2.615288176301372e-09,0.8460000000000006,2.543479004987968e-09,0.8460000000000006,2.479296471054344e-09,0.8460000000000006,2.428965299628865e-09,0.8460000000000006,2.403546402487099e-09,0.8460000000000006,2.424455548292592e-09,0.8460000000000006,2.534753900321987e-09,0.8460000000000006,2.822232762227988e-09,0.8460000000000006,3.466579363780981e-09,0.8460000000000006,4.835637571980841e-09,0.8460000000000006,7.681577047703957e-09,0.8460000000000006,1.353997283433832e-08,0.8460000000000006,2.55401518014991e-08,0.8460000000000006,5.004728316036697e-08,0.8460000000000006,9.998246163225618e-08,0.8460000000000006,2.015182050810916e-07,0.8460000000000006,4.075387553785505e-07
0.8640000000000007,3.159035049052203e-09,0.8640000000000007,3.087370381290269e-09,0.8640000000000007,3.009453309876202e-09,0.8640000000000007,2.928286923887803e-09,0.8640000000000007,2.846807537061329e-09,0.8640000000000007,2.767957512840213e-09,0.8640000000000007,2.695048807196215e-09,0.8640000000000007,2.632577933236853e-09,0.8640000000000007,2.587913879143221e-09,0.8640000000000007,2.574755153924798e-09,0.8640000000000007,2.620191228355486e-09,0.8640000000000007,2.779128279063316e-09,0.8640000000000007,3.163765223223641e-09,0.8640000000000007,4.003785535918352e-09,0.8640000000000007,5.7691363133299e-09,0.8640000000000007,9.420086583154208e-09,0.8640000000000007,1.691562139562695e-08,0.8640000000000007,3.224510239946548e-08,0.8640000000000007,6.351748053093446e-08,0.8640000000000007,1.271824716239662e-07,0.8640000000000007,2.565365052742621e-07
0.8820000000000007,3.459212557180565e-09,0.8820000000000007,3.382225146676758e-09,0.8820000000000007,3.298343841130223e-09,0.8820000000000007,3.210679204744661e-09,0.8820000000000007,3.122205184562298e-09,0.8820000000000007,3.035751876390699e-09,0.8820000000000007,2.95421853687449e-09,0.8820000000000007,2.881084474390278e-09,0.8820000000000007,2.821474606720072e-09,0.8820000000000007,2.784336631647154e-09,0.8820000000000007,2.786875079196831e-09,0.8820000000000007,2.863590021716207e-09,0.8820000000000007,3.084728588178317e-09,0.8820000000000007,3.593968036661517e-09,0.8820000000000007,4.685331683446198e-09,0.8820000000000007,6.959987314821985e-09,0.8820000000000007,1.164539276184933e-08,0.8820000000000007,2.124373936622313e-08,0.8820000000000007,4.084697237549872e-08,0.8820000000000007,8.079810468880445e-08,0.8820000000000007,1.620645087473722e-07
0.9,3.811365514694791e-09,0.9,3.728062427571327e-09,0.9,3.637144105786135e-09,0.9,3.541886509347885e-09,0.9,3.445380555265944e-09,0.9,3.350470408135671e-09,0.9,3.259871706929566e-09,0.9,3.176492132989121e-09,0.9,3.104110801162605e-09,0.9,3.048761043137095e-09,0.9,3.021531142447311e-09,0.9,3.044249098061537e-09,0.9,3.161058856913889e-09,0.9,3.462046990860294e-09,0.9,4.131476146988942e-09,0.9,5.546185321279803e-09,0.9,8.476061958946905e-09,0.9,1.449182181233984e-08,0.9,2.679301711926843e-08,0.9,5.188616045092564e-08,0.9,1.029786858144078e-07
